is_open,hours.Monday,attributes.BusinessAcceptsCreditCards,hours.Tuesday,attributes.HappyHour,attributes.Ambience,attributes.NoiseLevel,hours.Wednesday,attributes.GoodForKids,attributes.AgesAllowed,neighborhood,attributes.Corkage,categories,attributes.AcceptsInsurance,attributes.Alcohol,attributes.WiFi,attributes.Music,attributes.RestaurantsReservations,postal_code,attributes.HairSpecializesIn,name,longitude,attributes.BikeParking,attributes.RestaurantsTableService,attributes.RestaurantsDelivery,attributes.RestaurantsTakeOut,hours.Friday,attributes.RestaurantsPriceRange2,attributes.DriveThru,city,attributes.DogsAllowed,attributes.GoodForMeal,attributes.RestaurantsCounterService,attributes.DietaryRestrictions,latitude,attributes,attributes.BusinessParking,stars,business_id,attributes.BestNights,address,attributes.ByAppointmentOnly,attributes.BYOB,attributes.BusinessAcceptsBitcoin,attributes.BYOBCorkage,attributes.Caters,attributes.Open24Hours,attributes.HasTV,attributes.OutdoorSeating,hours.Sunday,attributes.GoodForDancing,attributes.WheelchairAccessible,attributes.RestaurantsGoodForGroups,attributes.Smoking,attributes.CoatCheck,hours.Saturday,review_count,hours.Thursday,state,hours,attributes.RestaurantsAttire
1,,True,11:0-21:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",quiet,11:0-21:0,True,,Westside,,"Seafood, Caribbean, Food, Restaurants",,none,free,,True,89117,,Paradise Place Jamaican Cuisine,-115.253547668,False,True,True,True,11:0-21:0,2.0,,Las Vegas,False,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,36.143306732199996,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.0,0EpnzIpeFvhISkxMTIv9WA,,7365 W Sahara Ave,,,False,,True,,True,False,11:0-19:0,,True,True,,,11:0-21:0,113,11:0-21:0,NV,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-19:0'}",casual
1,,,,,,,,,,,,"Mortgage Brokers, Home Services, Mortgage Lenders, Financial Services, Real Estate",,,,,,85284,,The Mortgage Advantage,-111.9460078,,,,,,,,Tempe,,,,,33.3299757,,,5.0,dRe4nTj26uGJhzwnuqrF0A,,"9180 S Kyrene Rd, Ste 101",,,,,,,,,,,,,,,,4,,AZ,,
1,6:0-0:0,True,6:0-0:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,6:0-0:0,True,,,,"Coffee & Tea, Fast Food, Burgers, Food, Restaurants",,none,,,False,44087,,McDonald's,-81.4475538,,,False,True,6:0-0:0,1.0,True,Twinsburg,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}",,,41.311955,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1.5,MjnBl6SHlH_C4toLMk7bGw,,2533 Aurora Rd,,,,,,,False,,7:0-0:0,,,,,,6:0-0:0,17,6:0-0:0,OH,"{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-0:0'}",casual
0,9:0-19:0,False,9:0-19:0,,,,9:0-19:0,True,,,,"Beauty & Spas, Men's Hair Salons, Hair Salons",,,,,,89012,,Family Styles Salon,-115.04832820000001,True,,,,9:0-19:0,2.0,,Henderson,,,,,36.02322879999999,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.5,CKBq8Vmqlcv1p9dHTRS3sw,,1450 W Horizon Ridge Pkwy,False,,,,,,,,11:0-16:0,,,,,,9:0-19:0,5,9:0-19:0,NV,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-16:0'}",
1,,False,11:0-21:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",quiet,11:0-21:0,True,,,,"Cafes, Food, Coffee & Tea, Restaurants",,,no,,False,52459,,Indemann 1,6.3670574376,,,False,False,11:0-21:0,2.0,,Inden,False,,,,50.8503952312,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'WiFi': 'no'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.5,fQtwtPVoxbr2D1PIDXLvjQ,,Zum Indemann 1,,,,,,,False,True,11:0-21:0,,,True,,,11:0-21:0,12,11:0-21:0,NW,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",casual
0,,True,,,,,,,,Yonge and Eglinton,,"Coffee & Tea, Food, Bakeries",,,,,,M4R 1B2,,St George Organic Bakery,-79.40786,True,,True,,,2.0,,Toronto,,,,,43.704872200000004,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.5,O-ihiWMOaZ4hbQbLqy4zjA,,292 Eglinton Avenue W,,,,,,,,,,,True,,,,,3,,ON,,
1,11:0-17:0,True,11:0-17:0,,,,11:0-17:0,,,,,"Food, Health Markets, Specialty Food",,,,,,85201,,SW Herb,-111.8319438,True,,,False,11:0-17:0,2.0,,Mesa,,,,,33.4187116,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False'}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",5.0,AK9AJe4qZ03QXX3SZk-E3Q,,148 N Center St,,,,,False,,,,,,,,,,10:0-15:0,10,11:0-17:0,AZ,"{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '10:0-15:0'}",
0,10:0-20:0,True,10:0-20:0,,,quiet,10:0-20:0,True,,,,"Food, Creperies, Desserts, Restaurants, Gelato, Breakfast & Brunch",,none,free,,False,85295,,The Crepe Club,-111.741491557,,False,True,True,10:0-21:0,1.0,,Gilbert,,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}",,,33.311104877,"{'Alcohol': 'none', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",3.5,SPfF_haIT-Fwmx8J2BRWlA,,"2268 E Williams Field Rd, Ste 721",,,,,,,,False,10:0-20:0,,,True,,,10:0-21:0,26,10:0-20:0,AZ,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}",casual
1,8:0-17:0,,8:0-17:0,,,,8:0-17:0,,,Southwest,,"Financial Services, Life Insurance, Auto Insurance, Insurance, Investing",,,,,,89139,,Farmers Insurance - Jeffrey Venuto,-115.2441173,,,,,8:0-17:0,,,Las Vegas,,,,,36.045795,,,4.5,m2rxwxGOJRtmM-MUIZR3JQ,,"7965 S Rainbow Blvd, Ste 100",,,,,,,,,,,,,,,,28,8:0-17:0,NV,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}",
1,,,,,,,,False,,Yorkville,,"Restaurants, Bars, Nightlife",,,,,False,M5R 1C4,,Amber Restaurant & Bar,-79.3930014,,,False,False,,,,Toronto,,,,,43.670637,"{'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False'}",,2.5,bteXwVjvQAkymcl4ZXQBbQ,,119 Yorkville Ave,,,,,,,,,,,,True,,,,9,,ON,,
1,,True,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",quiet,,True,,,,"Sandwiches, Fast Food, American (Traditional), Restaurants",,none,free,,False,85053,,Arby's,-112.1314014,,False,False,True,,1.0,,Phoenix,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}",,,33.640089700000004,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2.5,LnmLxydUEdLOuPTIUhurzQ,,3348 W Bell Rd,,,,,False,,False,False,,,,True,,,,10,,AZ,,casual
1,9:0-18:0,True,9:0-18:0,,,,9:0-18:0,,,,,"Local Services, Notaries, Printing Services, Professional Services, Shipping Centers, Graphic Design",,,,,,85225,,PostNet,-111.809671819,,,,,9:0-18:0,,,Chandler,,,,,33.3202278889,{'BusinessAcceptsCreditCards': 'True'},,5.0,-UGH67TORO4G5Osvc4kDUQ,,"1909 E Ray Rd, Ste 9",,,,,,,,,,,,,,,10:0-15:0,9,9:0-18:0,AZ,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-15:0'}",
1,9:0-17:0,True,9:0-17:0,,,,9:0-17:0,,,,,"Swimming Pools, Active Life, Home Services, Pool & Hot Tub Service, Pool Cleaners",,,,,,85255,,Carter's Crystal Clear Pool Service & Repair,-111.8330106,,,,,9:0-17:0,,,Scottsdale,,,,,33.68030039999999,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",5.0,rVLzlVXgs3x7WhRj0IACYw,,,False,,,,,,,,9:0-17:0,,,,,,9:0-17:0,14,9:0-17:0,AZ,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",
1,10:0-18:0,True,10:0-18:0,,,,10:0-18:0,,,,,"Shopping, Sporting Goods, Bikes",,,,,,85032,,Bicycles of Phoenix,-111.9791238,True,,,,10:0-18:0,2.0,,Phoenix,True,,,,33.610826,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4.5,POf7cWqtue4fj8mNtzczSQ,,"13636 N Tatum Blvd, Ste 9",,,,,,,,,11:0-16:0,,True,,,,10:0-18:0,59,10:0-18:0,AZ,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-16:0'}",
1,8:0-17:0,True,8:0-17:0,,,,8:0-17:0,,,,,"Contractors, Home Services, Home Cleaning, Damage Restoration, Carpet Cleaning, Professional Services, Local Services, Office Cleaning",,,,,,44011,,"Duraclean Restoration & Cleaning Services, Inc.",-81.99285400000001,,,,,8:0-17:0,,,Avon,,,,,41.471981,{'BusinessAcceptsCreditCards': 'True'},,5.0,p8DgKPZpj6rG90WTho18RQ,,1264 Lear Industrial Pkwy,,,,,,,,,,,,,,,8:0-12:0,3,8:0-17:0,OH,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}",
1,7:0-19:0,True,7:0-19:0,,,,7:0-19:0,,,,,"Car Window Tinting, Automotive, Windshield Installation & Repair, Auto Glass Services",,,,,,85225,,Mr Glassworks,-111.834224761,,,,,7:0-19:0,,,Chandler,,,,,33.306220382,{'BusinessAcceptsCreditCards': 'True'},,4.5,wQ18wVsJ_6K1w6DzNUkPVQ,,"444 E Chandler Blvd, Ste 3",,,,,,,,,7:0-19:0,,,,,,7:0-19:0,30,7:0-19:0,AZ,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",
1,9:30-17:0,True,9:30-19:0,,,,9:30-17:0,,,,,"Arts & Crafts, Fabric Stores, Art Supplies, Shopping, Local Services, Sewing & Alterations",,,,,,85209,,A Quilter's Oasis,-111.61937973200001,True,,,,9:30-17:0,2.0,,Mesa,False,,,,33.3783803425,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.0,OjDS0H_3iS-GydGK1Nu0jg,,"9963 E Baseline Rd, Ste 105",,,,,,,,,,,True,,,,9:30-16:0,8,9:30-17:0,AZ,"{'Monday': '9:30-17:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-17:0', 'Saturday': '9:30-16:0'}",
1,0:0-0:0,True,0:0-0:0,,,,0:0-0:0,,,Uptown,,"Hotels & Travel, Hotels, Event Planning & Services",,,paid,,,29204,,Le Méridien Charlotte,-80.8385574,,,,,0:0-0:0,3.0,,Charlotte,True,,,,35.216868700000006,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': 'paid'}",,2.0,yau0HbUmuSkmRoHORKum0w,,"555 S McDowell St, North Tower",,,False,,,,,,0:0-0:0,,,,,,0:0-0:0,78,0:0-0:0,NC,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
1,8:0-17:0,,8:0-17:0,,,,8:0-17:0,,,,,"Religious Organizations, Churches",,,,,,85250,,1st Southern Baptist Church Scottsdale,-111.9258771,,,,,,,,Scottsdale,,,,,33.528430199999995,,,5.0,MFszMFvpUhYHLd3aWiyCWQ,,5230 N Scottsdale Rd,,,,,,,,,,,,,,,,6,8:0-17:0,AZ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0'}",
1,6:0-22:0,True,6:0-22:0,,,,6:0-22:0,,,Downtown,,"Shopping, Convenience Stores, Food, Drugstores",,,,,,15222,,Rite Aid,-80.0038482325,True,,,False,6:0-22:0,2.0,,Pittsburgh,,,,,40.440966287399995,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.5,5PhR-nHi5qikEXqGKQ2g1g,,"100 Forbes Ave, Ste 100",,,,,,,,,10:0-18:0,,,,,,8:0-19:0,3,6:0-22:0,PA,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '8:0-19:0', 'Sunday': '10:0-18:0'}",
0,10:0-19:0,True,10:0-20:0,,,,10:0-20:0,,,Anthem,,"Books, Mags, Music & Video, Bookstores, Shopping, Women's Clothing, Fashion",,,,,,89074,,Seagull Book,-115.1001706,,,,,10:0-21:0,,,Henderson,,,,,36.0175115,{'BusinessAcceptsCreditCards': 'True'},,1.5,wSYAWi2SHPd2ePcQTwgDmQ,,"2651 Paseo Verde Pkwy, Ste 150",,,,,,,,,,,,,,,10:0-21:0,3,10:0-20:0,NV,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}",
1,0:0-0:0,True,0:0-0:0,,,,0:0-0:0,,,Lake View Hill,,"Food, Convenience Stores, Gas Stations, Automotive",,,,,,53704,,PDQ Food Stores,-89.37023719999999,True,,,False,0:0-0:0,1.0,,Madison,,,,,43.1340898,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2.5,EW7-Z3wDycFBfJQ0q9_ZhA,,1434 Northport Dr,,,,,False,,,,0:0-0:0,,,,,,0:0-0:0,3,0:0-0:0,WI,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
1,6:0-19:0,True,6:0-19:0,,,,6:0-19:0,,,Downtown,,"Coffee & Tea, Food",,,free,,,15222,,Rock 'n' Joe,-80.0028645,True,,,True,6:0-20:0,2.0,,Pittsburgh,,,,,40.44242979999999,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",4.5,Q6C3rSvnCfNO36kNgTAq8g,,524 Penn Ave,,,,,False,,,True,10:0-18:0,,True,,,,8:0-20:0,54,6:0-19:0,PA,"{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}",
0,8:0-17:30,False,,,,,,,,Scarborough,,"Health Markets, Organic Stores, Food, Shopping, Herbs & Spices, Specialty Food",,,,,,M1S 3M7,,Grain Process Enterprises,-79.26913,False,,,,8:0-17:30,2.0,,Scarborough,,,,,43.7934154,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.5,ZnO1POdRdhdCeWVxk3Gpbw,,115 Commander Boulevard,,,,,,,,,,,,,,,8:30-13:0,3,,ON,"{'Monday': '8:0-17:30', 'Friday': '8:0-17:30', 'Saturday': '8:30-13:0'}",
1,11:0-23:0,True,11:0-23:0,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",average,11:0-23:0,True,,South Summerlin,,"Sandwiches, Restaurants",,none,free,,False,89135,,Capriotti's Sandwich Shop,-115.33355619999999,True,False,False,True,11:0-23:0,1.0,,Las Vegas,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}",,,36.156400399999995,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",4.0,S6apFS5ghsQg69rcBvm2Qg,,11011 W Charleston Blvd,,,,,True,,False,False,11:0-23:0,,False,True,,,11:0-23:0,93,11:0-23:0,NV,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",casual
1,,True,17:0-21:0,,"{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",average,17:0-21:0,False,,,,"Restaurants, Italian",,full_bar,free,,True,T2E 8J3,,La Brezza Restaurant & Cafe,-114.040612869,True,True,False,True,17:0-22:0,3.0,,Calgary,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}",,,51.053378233900006,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",4.0,8cV1ZgT9rhhj-uQOBKJpag,,990 1 Avenue NE,,,,,False,,False,False,17:0-22:0,,,True,,,17:0-22:0,32,17:0-21:0,AB,"{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",casual
